Year,Month,Day,Hour,Minute,zone_windows_transmitted_solar_rate_w,site_outdoor_air_drybulb_c,zone_air_heat_balance_outdoor_air_transfer_rate_w,zone_ideal_loads_outdoor_air_sensible_cooling_rate_w,zone_ideal_loads_outdoor_air_sensible_heating_rate_w,zone_total_cooling_rate_w,zone_total_heating_rate_w,zone_infiltration_sensible_heat_gain_energy_j,zone_infiltration_sensible_heat_loss_energy_j,zone_mean_air_temperature_c,zone_ventilation_sensible_heat_gain_energy_j,zone_ventilation_sensible_heat_loss_energy_j,zone_windows_total_heat_gain_rate_w,zone_windows_total_heat_loss_rate_w,zone_total_heating_kwh,zone_total_cooling_kwh,zone_windows_transmitted_solar_kwh,zone_windows_total_heat_gain_kwh,zone_windows_total_heat_loss_kwh,zone_infiltration_sensible_heat_loss_kwh,zone_infiltration_sensible_heat_gain_kwh,zone_ventilation_sensible_heat_loss_kwh,zone_ventilation_sensible_heat_gain_kwh,zone_air_heat_balance_outdoor_air_loss_kwh,zone_air_heat_balance_outdoor_air_gain_kwh,zone_ideal_loads_outdoor_air_sensible_heating_kwh,zone_ideal_loads_outdoor_air_sensible_cooling_kwh,heating_kwh_per_reference_gfa_m2,cooling_kwh_per_reference_gfa_m2,zone_total_heating_rate_w_scaled_to_cohort,zone_total_cooling_rate_w_scaled_to_cohort,timestamp_local,heating_setpoint_c,cooling_setpoint_c,internal_gains_w_m2,infiltration_ach,ventilation_ach,internal_gains_fraction,infiltration_fraction,ventilation_fraction,event_type,event_active,event_elapsed_h,event_remaining_h,event_setpoint_delta_c,reference_heating_setpoint_c,heating_setpoint_delta_c,epw_outdoor_air_drybulb_c,epw_ghi_wh_m2,epw_dni_wh_m2,epw_dhi_wh_m2,internal_gains_total_w,approx_transmission_loss_seed_ua_w,approx_transmission_gain_seed_ua_w,approx_infiltration_loss_w,approx_infiltration_gain_w,approx_ventilation_loss_w,approx_ventilation_gain_w,window_to_floor_ratio_reference,wall_to_floor_ratio_reference,roof_to_floor_ratio_reference,floor_exposed_to_floor_ratio_reference,window_solar_transmitted_kwh,window_heat_gain_kwh,window_heat_loss_kwh,teacher_infiltration_sensible_heat_loss_kwh,teacher_infiltration_sensible_heat_gain_kwh,teacher_ventilation_sensible_heat_loss_kwh,teacher_ventilation_sensible_heat_gain_kwh,teacher_infiltration_sensible_heat_loss_w,teacher_ventilation_sensible_heat_loss_w,teacher_outdoor_air_loss_w,teacher_outdoor_air_gain_w,teacher_outdoor_air_loss_kwh,teacher_outdoor_air_gain_kwh,teacher_ideal_loads_outdoor_air_sensible_heating_kwh,teacher_ideal_loads_outdoor_air_sensible_cooling_kwh,cohort_id,heating_w_per_m2,internal_gains_w_per_m2,solar_gains_w_per_m2,transmission_loss_w_per_m2,ventilation_loss_w_per_m2
2021,1,18,1,0,0.0,-5.1,-2062.0617135007587,0.0,0.0,0.0,11479.33191059003,0.0,7423422.168602731,22.0,0.0,0.0,0.0,5837.244383347852,11.47933191059003,0.0,0.0,0.0,5.837244383347852,2.062061713500759,0.0,0.0,0.0,2.062061713500759,0.0,0.0,0.0,0.01147933191059,0.0,175485736.22467595,0.0,2021-01-18 00:00:00,22.0,27.0,1.629709571,0.07,0.372817549,0.1493430224865358,1.0,0.7852894808335428,none,0.0,0.0,0.0,0.0,22.0,0.0,-5.1,0,0,0,1629.709571,29223.378763713084,0.0,1934.9471298899048,0.0,10305.460663001984,0.0,0.18,0.8199999999999998,0.37,0.36,0.0,0.0,5.837244383347852,2.062061713500759,0.0,0.0,0.0,2062.0617135007587,0.0,2062.0617135007587,0.0,2.062061713500759,0.0,0.0,0.0,residential_2000_2014,11.47933191059003,1.629709571,0.0,29.223378763713086,10.305460663001984
2021,1,18,2,0,0.0,-3.0,-1887.8105319363133,0.0,0.0,0.0,10957.689853827747,0.0,6796117.914970728,22.0,0.0,0.0,0.0,5359.935651129286,10.957689853827748,0.0,0.0,0.0,5.359935651129287,1.8878105319363128,0.0,0.0,0.0,1.8878105319363128,0.0,0.0,0.0,0.0109576898538277,0.0,167511340.0586208,0.0,2021-01-18 01:00:00,22.0,27.0,1.565651263,0.07,0.372817549,0.1434728591750304,1.0,0.7852894808335428,none,0.0,0.0,0.0,0.0,22.0,0.0,-3.0,0,0,0,1565.651263,26958.836497890297,0.0,1785.0065773892109,0.0,9506.882530444636,0.0,0.18,0.8199999999999998,0.37,0.36,0.0,0.0,5.359935651129287,1.8878105319363128,0.0,0.0,0.0,1887.8105319363133,0.0,1887.8105319363133,0.0,1.8878105319363128,0.0,0.0,0.0,residential_2000_2014,10.957689853827747,1.565651263,0.0,26.958836497890296,9.506882530444637
2021,1,18,3,0,0.0,-3.1,-1896.1865836456584,0.0,0.0,1.8189894035458565e-12,11144.328613459016,0.0,6826271.70112437,22.0,0.0,0.0,0.0,5586.446122531655,11.144328613459017,1.8189894035458565e-15,0.0,0.0,5.586446122531656,1.8961865836456584,0.0,0.0,0.0,1.8961865836456584,0.0,0.0,0.0,0.011144328613459,1.8189894035458564e-18,170364506.11367133,2.7807079467024646e-08,2021-01-18 02:00:00,22.0,27.0,1.546836934,0.07,0.372817549,0.141748755194226,1.0,0.7852894808335428,none,0.0,0.0,0.0,0.0,22.0,0.0,-3.1,0,0,0,1546.8369340000002,27066.67184388186,0.0,1792.146603698768,0.0,9544.910060566412,0.0,0.18,0.8199999999999998,0.37,0.36,0.0,0.0,5.586446122531656,1.8961865836456584,0.0,0.0,0.0,1896.1865836456584,0.0,1896.1865836456584,0.0,1.8961865836456584,0.0,0.0,0.0,residential_2000_2014,11.144328613459017,1.546836934,0.0,27.06667184388186,9.544910060566412
2021,1,18,4,0,0.0,-3.6,-1936.8047806461268,0.0,0.0,0.0,11534.568566245462,0.0,6972497.210326057,22.0,0.0,0.0,0.0,5769.434815651549,11.53456856624546,0.0,0.0,0.0,5.7694348156515485,1.9368047806461268,0.0,0.0,0.0,1.9368047806461268,0.0,0.0,0.0,0.0115345685662454,0.0,176330144.7024324,0.0,2021-01-18 03:00:00,22.0,27.0,1.558035939,0.07,0.372817549,0.1427750075310246,1.0,0.7852894808335428,none,0.0,0.0,0.0,0.0,22.0,0.0,-3.6,0,0,0,1558.035939,27605.848573839667,0.0,1827.846735246552,0.0,9735.047711175306,0.0,0.18,0.8199999999999998,0.37,0.36,0.0,0.0,5.7694348156515485,1.9368047806461268,0.0,0.0,0.0,1936.8047806461268,0.0,1936.8047806461268,0.0,1.9368047806461268,0.0,0.0,0.0,residential_2000_2014,11.534568566245461,1.558035939,0.0,27.605848573839666,9.735047711175307
2021,1,18,5,0,0.0,-4.3,-1994.5648582718288,0.0,0.0,0.0,11843.599354629798,0.0,7180433.489778583,22.0,0.0,0.0,0.0,5947.527461512174,11.8435993546298,0.0,0.0,0.0,5.947527461512174,1.9945648582718285,0.0,0.0,0.0,1.9945648582718285,0.0,0.0,0.0,0.0118435993546298,0.0,181054330.38136443,0.0,2021-01-18 04:00:00,22.0,27.0,1.696903601,0.07,0.474751742,0.1555005365073275,1.0,1.0,none,0.0,0.0,0.0,0.0,22.0,0.0,-4.3,0,0,0,1696.903601,28360.695995780592,0.0,1877.8269194134496,0.0,12735.737159514698,0.0,0.18,0.8199999999999998,0.37,0.36,0.0,0.0,5.947527461512174,1.9945648582718285,0.0,0.0,0.0,1994.5648582718288,0.0,1994.5648582718288,0.0,1.9945648582718285,0.0,0.0,0.0,residential_2000_2014,11.843599354629799,1.696903601,0.0,28.360695995780592,12.735737159514699
2021,1,18,6,0,0.0,-5.0,-2052.6121492439534,0.0,0.0,0.0,11519.562862956443,0.0,7389403.737278232,22.0,0.0,0.0,0.0,6052.682073404284,11.519562862956445,0.0,0.0,0.0,6.052682073404284,2.052612149243953,0.0,0.0,0.0,2.052612149243953,0.0,0.0,0.0,0.0115195628629564,0.0,176100750.96159866,0.0,2021-01-18 05:00:00,22.0,27.0,2.757409394,0.07,0.474751742,0.2526829690765356,1.0,1.0,none,0.0,0.0,0.0,0.0,22.0,0.0,-5.0,0,0,0,2757.409394,29115.54341772152,0.0,1927.8071035803475,0.0,13074.71115235349,0.0,0.18,0.8199999999999998,0.37,0.36,0.0,0.0,6.052682073404284,2.052612149243953,0.0,0.0,0.0,2052.6121492439534,0.0,2052.6121492439534,0.0,2.052612149243953,0.0,0.0,0.0,residential_2000_2014,11.519562862956443,2.7574093939999997,0.0,29.115543417721522,13.074711152353489
2021,1,18,7,0,0.0,-5.3,-2077.680963784922,0.0,0.0,1.8189894035458565e-12,10831.439973507602,0.0,7479651.469625719,22.000000000000004,0.0,0.0,0.0,6048.281322913839,10.831439973507605,1.8189894035458565e-15,0.0,0.0,6.048281322913839,2.077680963784922,0.0,0.0,0.0,2.077680963784922,0.0,0.0,0.0,0.0108314399735076,1.8189894035458564e-18,165581345.05814356,2.7807079467024646e-08,2021-01-18 06:00:00,22.0,27.0,4.092954646,0.07,0.474751742,0.3750694164230009,1.0,1.0,none,0.0,0.0,0.0,0.0,22.0,0.0,-5.3,0,0,0,4092.954646,29439.049455696208,0.0,1949.2271825090183,0.0,13219.985720712975,0.0,0.18,0.8199999999999998,0.37,0.36,0.0,0.0,6.048281322913839,2.077680963784922,0.0,0.0,0.0,2077.680963784922,0.0,2077.680963784922,0.0,2.077680963784922,0.0,0.0,0.0,residential_2000_2014,10.831439973507603,4.092954646,0.0,29.439049455696207,13.219985720712975
2021,1,18,8,0,0.0,-5.5,-2095.2633212778383,0.0,0.0,0.0,10595.264509729095,0.0,7542947.956600218,22.000000000000004,0.0,0.0,0.0,6011.645734451545,10.595264509729097,0.0,0.0,0.0,6.011645734451545,2.095263321277838,0.0,0.0,0.0,2.095263321277838,0.0,0.0,0.0,0.010595264509729,0.0,161970906.27458152,0.0,2021-01-18 07:00:00,22.0,27.0,4.560374093,0.07,0.474751742,0.4179027127514577,1.0,1.0,none,0.0,0.0,0.0,0.0,22.0,0.0,-5.5,0,0,0,4560.374093,29654.72014767933,0.0,1963.507235128132,0.0,13316.835432952632,0.0,0.18,0.8199999999999998,0.37,0.36,0.0,0.0,6.011645734451545,2.095263321277838,0.0,0.0,0.0,2095.2633212778383,0.0,2095.2633212778383,0.0,2.095263321277838,0.0,0.0,0.0,residential_2000_2014,10.595264509729095,4.560374093,0.0,29.65472014767933,13.316835432952631
2021,1,18,9,0,878.2166122572863,-5.2,-2070.152519129112,0.0,0.0,0.0,10320.769606995997,0.0,7452549.068864802,22.000000000000004,0.0,0.0,0.0,4926.576801100506,10.320769606995997,0.0,0.8782166122572863,0.0,4.926576801100506,2.0701525191291115,0.0,0.0,0.0,2.0701525191291115,0.0,0.0,0.0,0.0103207696069959,0.0,157774674.25766414,0.0,2021-01-18 08:00:00,22.0,27.0,3.981860517,0.07,0.474751742,0.3648889932969413,1.0,1.0,none,0.0,0.0,0.0,0.0,22.0,0.0,-5.2,2,29,1,3981.860517,29331.214109704648,0.0,1942.0871561994616,0.0,13171.560864593148,0.0,0.18,0.8199999999999998,0.37,0.36,0.8782166122572863,0.0,4.926576801100506,2.0701525191291115,0.0,0.0,0.0,2070.152519129112,0.0,2070.152519129112,0.0,2.0701525191291115,0.0,0.0,0.0,residential_2000_2014,10.320769606995997,3.981860517,0.8782166122572863,29.331214109704646,13.171560864593149
2021,1,18,10,0,8491.945874384312,-4.0,-1970.507044972472,0.0,0.0,0.0,5080.202356079957,0.0,7093825.3619009,22.000000000000004,0.0,0.0,4511.122489453102,0.0,5.080202356079957,0.0,8.491945874384312,4.511122489453102,0.0,1.970507044972472,0.0,0.0,0.0,1.970507044972472,0.0,0.0,0.0,0.0050802023560799,0.0,77661579.74791077,0.0,2021-01-18 09:00:00,22.0,27.0,3.72556163,0.07,0.474751742,0.3414023235702437,1.0,1.0,none,0.0,0.0,0.0,0.0,22.0,0.0,-4.0,56,223,32,3725.56163,28037.189957805916,0.0,1856.4068404847797,0.0,12590.462591155216,0.0,0.18,0.8199999999999998,0.37,0.36,8.491945874384312,4.511122489453102,0.0,1.970507044972472,0.0,0.0,0.0,1970.507044972472,0.0,1970.507044972472,0.0,1.970507044972472,0.0,0.0,0.0,residential_2000_2014,5.080202356079957,3.72556163,8.491945874384312,28.037189957805918,12.590462591155216
2021,1,18,11,0,9191.023973399882,-2.7,-1862.7593806158,0.0,0.0,4.547473508864641e-13,2872.340127914882,0.0,6705933.77021688,22.0,0.0,0.0,5984.711563364726,0.0,2.872340127914882,4.547473508864641e-16,9.191023973399885,5.984711563364726,0.0,1.8627593806158,0.0,0.0,0.0,1.8627593806158005,0.0,0.0,0.0,0.0028723401279148,4.547473508864641e-19,43909761.12205774,6.9517698667561615e-09,2021-01-18 10:00:00,22.0,27.0,3.763190286,0.07,0.474751742,0.3448505313485768,1.0,1.0,none,0.0,0.0,0.0,0.0,22.0,0.0,-2.7,135,205,89,3763.190286,26635.33045991561,0.0,1763.58649846054,0.0,11960.93946159745,0.0,0.18,0.8199999999999998,0.37,0.36,9.191023973399885,5.984711563364726,0.0,1.8627593806158,0.0,0.0,0.0,1862.7593806158,0.0,1862.7593806158,0.0,1.8627593806158005,0.0,0.0,0.0,residential_2000_2014,2.872340127914882,3.763190286,9.191023973399883,26.63533045991561,11.96093946159745
2021,1,18,12,0,8045.53860759503,-1.6,-1772.939481760255,0.0,0.0,4.547473508864641e-13,2502.3304698214924,0.0,6382582.134336918,22.0,0.0,0.0,4722.412144924889,0.0,2.5023304698214925,4.547473508864641e-16,8.04553860759503,4.722412144924888,0.0,1.7729394817602548,0.0,0.0,0.0,1.7729394817602548,0.0,0.0,0.0,0.0025023304698214,4.547473508864641e-19,38253385.14421378,6.9517698667561615e-09,2021-01-18 11:00:00,22.0,27.0,3.984930584,0.07,0.474751742,0.3651703275255517,1.0,1.0,none,0.0,0.0,0.0,0.0,22.0,0.0,-1.6,169,123,131,3984.930584,25449.141654008443,0.0,1685.0462090554151,0.0,11428.26604427935,0.0,0.18,0.8199999999999998,0.37,0.36,8.04553860759503,4.722412144924888,0.0,1.7729394817602548,0.0,0.0,0.0,1772.939481760255,0.0,1772.939481760255,0.0,1.7729394817602548,0.0,0.0,0.0,residential_2000_2014,2.5023304698214925,3.984930584,8.04553860759503,25.449141654008443,11.428266044279349
2021,1,18,13,0,5310.659827614731,-0.9,-1715.339904471601,0.0,0.0,0.0,3475.541335189715,0.0,6175223.656097761,22.0,0.0,0.0,1499.6841185808316,0.0,3.475541335189715,0.0,5.310659827614731,1.4996841185808316,0.0,1.7153399044716005,0.0,0.0,0.0,1.715339904471601,0.0,0.0,0.0,0.0034755413351897,0.0,53130960.47187223,0.0,2021-01-18 12:00:00,22.0,27.0,4.094298526,0.07,0.474751742,0.3751925666484341,1.0,1.0,none,0.0,0.0,0.0,0.0,22.0,0.0,-0.9,145,17,139,4094.298526,24694.29423206751,0.0,1635.066024888517,0.0,11089.292051440552,0.0,0.18,0.8199999999999998,0.37,0.36,5.310659827614731,1.4996841185808316,0.0,1.7153399044716005,0.0,0.0,0.0,1715.3399044716004,0.0,1715.339904471601,0.0,1.715339904471601,0.0,0.0,0.0,residential_2000_2014,3.475541335189715,4.094298526,5.310659827614731,24.69429423206751,11.089292051440552
2021,1,18,14,0,2620.0695027440315,-2.5,-1846.585222980577,0.0,0.0,0.0,5708.31693602141,0.0,6647706.802730077,22.0,0.0,0.0,0.0,2122.5368220831588,5.70831693602141,0.0,2.620069502744032,0.0,2.122536822083158,1.846585222980577,0.0,0.0,0.0,1.846585222980577,0.0,0.0,0.0,0.0057083169360214,0.0,87263632.40681097,0.0,2021-01-18 13:00:00,22.0,27.0,3.841201014,0.07,0.474751742,0.3519992639284231,1.0,1.0,none,0.0,0.0,0.0,0.0,22.0,0.0,-2.5,76,0,76,3841.201014,26419.65976793249,0.0,1749.3064458414267,0.0,11864.089749357798,0.0,0.18,0.8199999999999998,0.37,0.36,2.620069502744032,0.0,2.122536822083158,1.846585222980577,0.0,0.0,0.0,1846.585222980577,0.0,1846.585222980577,0.0,1.846585222980577,0.0,0.0,0.0,residential_2000_2014,5.70831693602141,3.841201014,2.6200695027440317,26.41965976793249,11.864089749357797
2021,1,18,15,0,2026.1104440129768,-1.8,-1788.677343250598,0.0,0.0,0.0,6605.565020481721,0.0,6439238.435702153,22.000000000000004,0.0,0.0,0.0,2589.556485176241,6.605565020481722,0.0,2.0261104440129767,0.0,2.5895564851762414,1.788677343250598,0.0,0.0,0.0,1.788677343250598,0.0,0.0,0.0,0.0066055650204817,0.0,100979956.83266382,0.0,2021-01-18 14:00:00,22.0,27.0,3.521291779,0.07,0.474751742,0.3226834809653644,1.0,1.0,none,0.0,0.0,0.0,0.0,22.0,0.0,-1.8,56,9,53,3521.291779,25664.81234599157,0.0,1699.326261674529,0.0,11525.115756519006,0.0,0.18,0.8199999999999998,0.37,0.36,2.0261104440129767,0.0,2.5895564851762414,1.788677343250598,0.0,0.0,0.0,1788.677343250598,0.0,1788.677343250598,0.0,1.788677343250598,0.0,0.0,0.0,residential_2000_2014,6.605565020481722,3.5212917790000002,2.0261104440129767,25.66481234599157,11.525115756519005
2021,1,18,16,0,2154.3681728232405,-1.3,-1748.2105706204525,0.0,0.0,0.0,6444.298262655661,0.0,6293558.054233629,22.0,0.0,0.0,0.0,2369.7882738064027,6.4442982626556615,0.0,2.1543681728232404,0.0,2.3697882738064027,1.7482105706204525,0.0,0.0,0.0,1.7482105706204525,0.0,0.0,0.0,0.0064442982626556,0.0,98514655.19785656,0.0,2021-01-18 15:00:00,22.0,27.0,3.528459143,0.07,0.474751742,0.3233402825342258,1.0,1.0,none,0.0,0.0,0.0,0.0,22.0,0.0,-1.3,41,29,34,3528.459143,25125.635616033756,0.0,1663.6261301267443,0.0,11282.991475919864,0.0,0.18,0.8199999999999998,0.37,0.36,2.1543681728232404,0.0,2.3697882738064027,1.7482105706204525,0.0,0.0,0.0,1748.2105706204525,0.0,1748.2105706204525,0.0,1.7482105706204525,0.0,0.0,0.0,residential_2000_2014,6.4442982626556615,3.528459143,2.1543681728232404,25.125635616033755,11.282991475919864
2021,1,18,17,0,0.0,-1.3,-1747.906690680562,0.0,0.0,0.0,7623.235499993723,0.0,6292464.086450023,22.0,0.0,0.0,0.0,4951.365021392379,7.623235499993723,0.0,0.0,0.0,4.951365021392379,1.7479066906805618,0.0,0.0,0.0,1.747906690680562,0.0,0.0,0.0,0.0076232354999937,0.0,116537190.88794288,0.0,2021-01-18 16:00:00,22.0,27.0,3.948197848,0.07,0.474751742,0.3618042198975073,1.0,1.0,none,0.0,0.0,0.0,0.0,22.0,0.0,-1.3,17,16,15,3948.197848,25125.63561603376,0.0,1663.6261301267446,0.0,11282.991475919864,0.0,0.18,0.8199999999999998,0.37,0.36,0.0,0.0,4.951365021392379,1.7479066906805618,0.0,0.0,0.0,1747.9066906805615,0.0,1747.906690680562,0.0,1.747906690680562,0.0,0.0,0.0,residential_2000_2014,7.623235499993723,3.948197848,0.0,25.12563561603376,11.282991475919864
2021,1,18,18,0,0.0,-1.0,-1723.437929973069,0.0,0.0,1.8189894035458565e-12,7621.094114168649,0.0,6204376.547903049,22.0,0.0,0.0,0.0,4707.681052615088,7.621094114168649,1.8189894035458565e-15,0.0,0.0,4.707681052615087,1.723437929973069,0.0,0.0,0.0,1.723437929973069,0.0,0.0,0.0,0.0076210941141686,1.8189894035458564e-18,116504455.30097827,2.7807079467024646e-08,2021-01-18 17:00:00,22.0,27.0,4.383636219,0.07,0.474751742,0.4017068403330312,1.0,1.0,none,0.0,0.0,0.0,0.0,22.0,0.0,-1.0,2,0,2,4383.636219,24802.129578059077,0.0,1642.206051198074,0.0,11137.716907560382,0.0,0.18,0.8199999999999998,0.37,0.36,0.0,0.0,4.707681052615087,1.723437929973069,0.0,0.0,0.0,1723.437929973069,0.0,1723.437929973069,0.0,1.723437929973069,0.0,0.0,0.0,residential_2000_2014,7.621094114168649,4.383636219,0.0,24.802129578059077,11.137716907560382
2021,1,18,19,0,0.0,0.2,-1625.9845680228068,0.0,0.0,0.0,6780.927481705178,0.0,5853544.444882105,22.0,0.0,0.0,0.0,4657.026311277537,6.780927481705178,0.0,0.0,0.0,4.657026311277537,1.6259845680228069,0.0,0.0,0.0,1.6259845680228069,0.0,0.0,0.0,0.0067809274817051,0.0,103660740.94568177,0.0,2021-01-18 18:00:00,22.0,27.0,5.259160364,0.07,0.372817549,0.48193795905562,1.0,0.7852894808335428,none,0.0,0.0,0.0,0.0,22.0,0.0,0.2,0,0,0,5259.160364,23508.10542616034,0.0,1556.5257354833918,0.0,8290.001566547722,0.0,0.18,0.8199999999999998,0.37,0.36,0.0,0.0,4.657026311277537,1.6259845680228069,0.0,0.0,0.0,1625.9845680228068,0.0,1625.9845680228068,0.0,1.6259845680228069,0.0,0.0,0.0,residential_2000_2014,6.780927481705178,5.259160364,0.0,23.508105426160338,8.290001566547723
2021,1,18,20,0,0.0,1.1,-1553.7815917972316,0.0,0.0,0.0,6782.320660084428,0.0,5593613.730470033,22.0,0.0,0.0,0.0,4679.66877242955,6.782320660084428,0.0,0.0,0.0,4.67966877242955,1.5537815917972315,0.0,0.0,0.0,1.5537815917972315,0.0,0.0,0.0,0.0067823206600844,0.0,103682038.60790452,0.0,2021-01-18 19:00:00,22.0,27.0,4.921846335,0.07,0.372817549,0.4510272388178659,1.0,0.7852894808335428,none,0.0,0.0,0.0,0.0,22.0,0.0,1.1,0,0,0,4921.846334999999,22537.587312236286,0.0,1492.26549869738,0.0,7947.753795451714,0.0,0.18,0.8199999999999998,0.37,0.36,0.0,0.0,4.67966877242955,1.5537815917972315,0.0,0.0,0.0,1553.7815917972316,0.0,1553.7815917972316,0.0,1.5537815917972315,0.0,0.0,0.0,residential_2000_2014,6.7823206600844275,4.921846335,0.0,22.537587312236287,7.947753795451714
2021,1,18,21,0,0.0,0.6,-1593.8793673261112,0.0,0.0,0.0,7469.552334255802,0.0,5737965.722374001,22.0,0.0,0.0,0.0,4801.141277706298,7.469552334255802,0.0,0.0,0.0,4.801141277706298,1.5938793673261114,0.0,0.0,0.0,1.5938793673261111,0.0,0.0,0.0,0.0074695523342558,0.0,114187820.41107927,0.0,2021-01-18 20:00:00,22.0,27.0,4.039615744,0.07,0.372817549,0.3701815560443536,1.0,0.7852894808335428,none,0.0,0.0,0.0,0.0,22.0,0.0,0.6,0,0,0,4039.615744,23076.76404219409,0.0,1527.9656302451644,0.0,8137.8914460606065,0.0,0.18,0.8199999999999998,0.37,0.36,0.0,0.0,4.801141277706298,1.5938793673261114,0.0,0.0,0.0,1593.8793673261114,0.0,1593.8793673261112,0.0,1.5938793673261111,0.0,0.0,0.0,residential_2000_2014,7.469552334255802,4.039615744,0.0,23.07676404219409,8.137891446060607
2021,1,18,22,0,0.0,1.1,-1554.2488334824363,0.0,0.0,0.0,7817.916352695087,0.0,5595295.80053677,22.0,0.0,0.0,0.0,4822.388030158108,7.817916352695087,0.0,0.0,0.0,4.822388030158107,1.5542488334824365,0.0,0.0,0.0,1.5542488334824365,0.0,0.0,0.0,0.007817916352695,0.0,119513297.25295086,0.0,2021-01-18 21:00:00,22.0,27.0,3.604198432,0.07,0.372817549,0.3302808654095541,1.0,0.7852894808335428,none,0.0,0.0,0.0,0.0,22.0,0.0,1.1,0,0,0,3604.198432,22537.587312236283,0.0,1492.2654986973798,0.0,7947.753795451713,0.0,0.18,0.8199999999999998,0.37,0.36,0.0,0.0,4.822388030158107,1.5542488334824365,0.0,0.0,0.0,1554.2488334824363,0.0,1554.2488334824363,0.0,1.5542488334824365,0.0,0.0,0.0,residential_2000_2014,7.817916352695087,3.604198432,0.0,22.537587312236283,7.947753795451713
2021,1,18,23,0,0.0,0.5,-1602.21745291176,0.0,0.0,0.0,8534.313807405939,0.0,5767982.830482336,22.0,0.0,0.0,0.0,4768.258653257105,8.534313807405939,0.0,0.0,0.0,4.768258653257105,1.60221745291176,0.0,0.0,0.0,1.60221745291176,0.0,0.0,0.0,0.0085343138074059,0.0,130464939.36493124,0.0,2021-01-18 22:00:00,22.0,27.0,2.536446665,0.07,0.372817549,0.2324344276229288,1.0,0.7852894808335428,none,0.0,0.0,0.0,0.0,22.0,0.0,0.5,0,0,0,2536.446665,23184.59938818565,0.0,1535.105656554721,0.0,8175.918976182384,0.0,0.18,0.8199999999999998,0.37,0.36,0.0,0.0,4.768258653257105,1.60221745291176,0.0,0.0,0.0,1602.21745291176,0.0,1602.21745291176,0.0,1.60221745291176,0.0,0.0,0.0,residential_2000_2014,8.534313807405939,2.536446665,0.0,23.18459938818565,8.175918976182384
2021,1,18,24,0,0.0,0.7,-1586.5182105554536,0.0,0.0,1.8189894035458565e-12,8985.108704960789,0.0,5711465.557999633,22.0,0.0,0.0,0.0,4724.931385101076,8.985108704960789,1.8189894035458565e-15,0.0,0.0,4.724931385101075,1.5865182105554536,0.0,0.0,0.0,1.5865182105554536,0.0,0.0,0.0,0.0089851087049607,1.8189894035458564e-18,137356287.66811606,2.7807079467024646e-08,2021-01-18 23:00:00,22.0,27.0,1.901621411,0.07,0.372817549,0.1742604290957133,1.0,0.7852894808335428,none,0.0,0.0,0.0,0.0,22.0,0.0,0.7,0,0,0,1901.621411,22968.928696202533,0.0,1520.8256039356077,0.0,8099.863915938829,0.0,0.18,0.8199999999999998,0.37,0.36,0.0,0.0,4.724931385101075,1.5865182105554536,0.0,0.0,0.0,1586.5182105554536,0.0,1586.5182105554536,0.0,1.5865182105554536,0.0,0.0,0.0,residential_2000_2014,8.985108704960789,1.901621411,0.0,22.968928696202532,8.09986391593883
