timestamp_local,heat_truth_mw,heat_pred_mw,cool_truth_mw,cool_pred_mw,outdoor_temperature_c,week
2023-04-08 06:00:00,1993.9191952020992,1934.8494989352112,2.6620799167589706e-14,0.0,1.3,spring
2023-04-08 07:00:00,1827.6297255164195,1857.7053918203744,1.673163078337875e-15,0.0,1.6,spring
2023-04-08 08:00:00,1762.632446572156,1720.6417446723397,2.0077956940054494e-14,0.0,2.0,spring
2023-04-08 09:00:00,1482.670272578692,1393.6732584430486,1.476633803769911e-13,0.0,2.9,spring
2023-04-08 10:00:00,1206.3958496592788,1223.514257591567,1.4089582302073145e-13,0.0,3.7,spring
2023-04-08 11:00:00,1045.1576170135813,1064.4083624220486,1.3514863403405329e-14,0.0,4.3,spring
2023-04-08 12:00:00,952.8809587402255,1037.8069884500333,9.591225765803996e-14,0.0,4.7,spring
2023-04-08 13:00:00,967.1881671729602,1065.4758876631797,4.252847447897888e-14,0.0,5.0,spring
2023-04-08 14:00:00,581.0816714073103,856.0578292423994,4.3448561667226007e-16,0.0,5.3,spring
2023-04-08 15:00:00,603.3327446841979,872.1986668394688,5.4539748516858846e-15,0.0,5.6,spring
2023-04-08 16:00:00,598.4515881880707,485.34521901177754,0.0,0.0,5.9,spring
2023-04-08 17:00:00,997.2828769496389,994.7823432097355,2.0077956940054494e-14,0.0,5.6,spring
2023-04-08 18:00:00,1329.1525968514402,1063.4980790548702,1.0840632701177983e-13,0.0,5.4,spring
2023-04-08 19:00:00,1449.9037370225165,1220.1736653069006,5.521438158514988e-14,0.0,4.8,spring
2023-04-08 20:00:00,1573.0258601174678,1341.828262497575,1.967346970835052e-13,0.0,4.2,spring
2023-04-08 21:00:00,1693.532067502324,1420.0601753590147,2.6620799167589706e-14,0.0,3.5,spring
2023-04-08 22:00:00,1793.423852203075,1519.1233521910926,1.3903539733512319e-14,0.0,3.9,spring
2023-04-08 23:00:00,1887.8236785471017,1570.5899285182904,2.1152710470238453e-13,0.0,3.9,spring
2023-04-09 00:00:00,1915.9918837280595,1485.257128091462,1.2044775638126552e-13,0.0,4.2,spring
2023-04-09 01:00:00,1922.828856925383,1495.4006497761357,1.1759441319704043e-13,0.0,4.4,spring
2023-04-09 02:00:00,1934.91528217225,1479.650046266123,1.9233801564769704e-13,0.0,4.5,spring
2023-04-09 03:00:00,2044.7510319507674,1643.505731617479,4.5175403115122635e-14,0.0,4.0,spring
2023-04-09 04:00:00,2159.071341555845,1715.0632354034708,1.3653785310471178e-14,0.0,3.2,spring
2023-04-09 05:00:00,2206.4919615905897,1773.9247153714655,6.880883159664511e-14,0.0,2.5,spring
2023-04-09 06:00:00,2035.7948612951402,1594.9046967978084,2.8293962245927578e-14,0.0,2.1,spring
2023-04-09 07:00:00,989.1842349130898,819.2255305450177,4.9487869587669654e-14,0.0,3.2,spring
